Gene ID	Homologs	Symbol	Description	Training	Score	Evidence	Notes
ENSG00000089157	ENSDARG00000051783 ENSMUSG00000067274 ENSRNOG00000001148 SPCC18.14c YLR340W 	RPLP0	"ribosomal protein, large, P0"	Predicted mitochondrial	0.9962767	PMID28435121_hESCs: 1 | MONOS_Homolog: 1 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID11840540_liver_0: 1 | PMID15501831_Sum: 2 | PMID15598749_T_leukemia_cell_line_0: 1 | PMID16520066_articular_chondrocytes_0: 1 | PMID16615898_Sum: 4 | PMID21189371_mammary_gland_0: 1 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | PMID26217684_brain_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 3 | MS_Skeletal_Muscle_Sum: 1 | MS_Liver_Sum: 3 | MS_Heart_Sum: 2 | MTS_Mean: 0.0466625 | hela_subcell_location_NotMitochondrion: 1 | HPA_Cytoplasm: 1 | MammalMitoEvidenceGFP: 1 | compartments_knowledge_difference: -2.6 | Comm_Mito_Ratio: 0.867 | 	Mito function? [PMID:24093550]
ENSG00000168273	ENSDARG00000089921 ENSMUSG00000058351 	SMIM4	small integral membrane protein 4	Predicted mitochondrial	0.995781574	MTS_Mean: 0.602025 | HPA_Mitochondria: 1 | HPA_NonMitochondria: 1 | compartments_knowledge_difference: 1.4 | 	
ENSG00000166598	ENSDARG00000003570 ENSMUSG00000020048 ENSRNOG00000026963 YPL240C 	HSP90B1	"heat shock protein 90kDa beta (Grp94), member 1"	Predicted mitochondrial	0.995766882	PMID28435121_hESCs: 1 | MONOS_Homolog: 1 | PMID12592411_heart_0: 1 | PMID15253431_Sum: 1 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID12652598_neuroblastoma_cell_line_IMR.32_0: 1 | PMID15501831_Sum: 2 | PMID15598749_T_leukemia_cell_line_0: 1 | PMID15986334_immortalized_lymphoblastoid_cell_line_0: 1 | PMID16120276_neuroblastoma_cell_line_SH.SY5Y_0: 1 | PMID16520066_articular_chondrocytes_0: 1 | PMID16615898_Sum: 6 | PMID18232058_liver_0: 1 | PMID21189371_mammary_gland_0: 1 | PMID21672642_liver_0: 1 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | PMID26217684_brain_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 4 | MS_Liver_Sum: 4 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 4 | MTS_Mean: 0.029975 | hela_subcell_location_NotMitochondrion: 1 | HPA_NonMitochondria: 1 | Rickettsia_Homolog: 1 | compartments_knowledge_difference: -3 | Comm_Mito_Ratio: 0.412 | 	ER [PMID:22581041]
ENSG00000205707	ENSDARG00000099560 ENSMUSG00000040370 ENSRNOG00000015848 	LYRM5	LYR motif containing 5	Predicted mitochondrial	0.995506088	PMID19567276_skeletal_muscle_0: 1 | PMID24708184_Sum: 3 | PMID26450961_Sum: 11 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 4 | MS_Skeletal_Muscle_Sum: 1 | MS_Liver_Sum: 1 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 1 | MTS_Mean: 0.2152375 | HPA_NonMitochondria: 1 | compartments_knowledge_difference: 1.4 | 	
ENSG00000109971	ENSDARG00000068992 ENSMUSG00000015656 ENSRNOG00000032585 	HSPA8	heat shock 70kDa protein 8	Predicted mitochondrial	0.99522341	PMID28435121_hESCs: 1 | MONOS_Homolog: 1 | PMID12592411_heart_0: 1 | PMID15253431_Sum: 1 | PMID16415296_unknown_0: 1 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID11840540_liver_0: 1 | PMID15507458_liver_0: 1 | PMID15598749_T_leukemia_cell_line_0: 1 | PMID15986334_immortalized_lymphoblastoid_cell_line_0: 1 | PMID16520066_articular_chondrocytes_0: 1 | PMID16615898_Sum: 6 | PMID16674101_Sum: 1 | PMID21189371_mammary_gland_0: 1 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | PMID26217684_brain_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 5 | MS_Liver_Sum: 4 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 4 | MTS_Mean: 0.05178125 | hela_subcell_location_NotMitochondrion: 1 | Rickettsia_Homolog: 1 | compartments_knowledge_difference: -2 | Comm_Mito_Ratio: 0.333 | 	"Mito function, binds mito protein (OMM) [PMID:19763263]"
ENSG00000132570	ENSMUSG00000021496 ENSRNOG00000047796 	PCBD2	pterin-4 alpha-carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha (TCF1) 2	Predicted mitochondrial	0.995044962	PMID15253431_Sum: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID24708184_Sum: 3 | PMID26450961_Sum: 12 | PMID16615898_Sum: 1 | MS_Placenta_Sum: 2 | MS_Brain_Sum: 4 | MS_Skeletal_Muscle_Sum: 1 | MS_Liver_Sum: 1 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 1 | MTS_Mean: 0.63335625 | HPA_NonMitochondria: 1 | compartments_knowledge_difference: 0.2 | Comm_Mito_Ratio: 0.13 | 	
ENSG00000198755	ENSDARG00000042905 ENSMUSG00000037805 ENSRNOG00000000505 SPBC30D10.18c YGL135W 	RPL10A	ribosomal protein L10a	Predicted mitochondrial	0.994871065	PMID28435121_hESCs: 1 | MONOS_Homolog: 1 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID18348319_heart_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID15507458_liver_0: 1 | PMID16615898_Sum: 4 | PMID26217684_brain_0: 1 | MS_Brain_Sum: 3 | MS_Liver_Sum: 3 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 2 | MTS_Mean: 0.26169375 | hela_subcell_location_NotMitochondrion: 1 | HPA_NonMitochondria: 1 | HPA_Cytoplasm: 1 | MammalMitoEvidenceGFP: 1 | Rickettsia_Homolog: 1 | compartments_knowledge_difference: -1.8 | Comm_Mito_Ratio: 0.722 | 	
ENSG00000160752	ENSDARG00000040890 ENSMUSG00000059743 ENSRNOG00000043377 SPAC6F12.13c YJL167W 	FDPS	farnesyl diphosphate synthase	Predicted mitochondrial	0.994764285	MONOS_Homolog: 1 | PMID16415296_unknown_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 2 | PMID26450961_Sum: 5 | PMID26217684_brain_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 2 | MS_Liver_Sum: 2 | MTS_Mean: 0.30543125 | hela_subcell_location_NotMitochondrion: 1 | HPA_NonMitochondria: 1 | HPA_Cytoplasm: 1 | YeastMitoEvidenceGFP: 1 | compartments_knowledge_difference: 0.2 | Comm_Mito_Ratio: 0.571 | 	
ENSG00000172270	ENSDARG00000019881 ENSMUSG00000023175 ENSRNOG00000008414 	BSG	basigin (Ok blood group)	Predicted mitochondrial	0.994757031	PMID28435121_hESCs: 1 | PMID12592411_heart_0: 1 | PMID15253431_Sum: 1 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID15501831_Sum: 1 | PMID15507458_liver_0: 1 | PMID16615898_Sum: 1 | PMID26217684_brain_0: 1 | MS_Brain_Sum: 4 | MS_Skeletal_Muscle_Sum: 1 | MS_Liver_Sum: 2 | MS_Heart_Sum: 2 | MTS_Mean: 0.02700625 | hela_subcell_location_NotMitochondrion: 1 | compartments_knowledge_difference: -0.2 | 	Mito function? [PMID:25403912]
ENSG00000073169	ENSDARG00000041951 ENSMUSG00000035757 ENSRNOG00000060120 SPAC20G4.05c YPL222W 	SELO	selenoprotein O	Predicted mitochondrial	0.99472906	PMID23956156_INS.1Beta_cell_line__0: 1 | PMID26450961_Sum: 9 | MS_Placenta_Sum: 1 | MS_Skeletal_Muscle_Sum: 1 | MS_Liver_Sum: 1 | MTS_Mean: 0.61795 | YeastMitoEvidenceGFP: 1 | Comm_Mito_Ratio: 0.471 | 	
ENSG00000026025	ENSDARG00000010008 ENSMUSG00000026728 ENSRNOG00000018087 	VIM	vimentin	Predicted mitochondrial	0.994312412	PMID28435121_hESCs: 1 | PMID12592411_heart_0: 1 | PMID15253431_Sum: 2 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID18348319_heart_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID15501831_Sum: 1 | PMID15598749_T_leukemia_cell_line_0: 1 | PMID16520066_articular_chondrocytes_0: 1 | PMID16615898_Sum: 6 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | PMID26217684_brain_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 4 | MS_Liver_Sum: 2 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 5 | MTS_Mean: 0.85405625 | hela_subcell_location_NotMitochondrion: 1 | HPA_NonMitochondria: 1 | compartments_knowledge_difference: -3 | Comm_Mito_Ratio: 0.2 | 	Intermediate filament affecting mito function [PMID:16274293;25404709]
ENSG00000142168	ENSDARG00000043848 ENSMUSG00000022982 ENSRNOG00000002115 	SOD1	"superoxide dismutase 1, soluble"	Predicted mitochondrial	0.993290571	PMID12592411_heart_0: 1 | PMID14651853_Sum: 2 | PMID16415296_unknown_0: 1 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 2 | PMID11840540_liver_0: 1 | PMID16615898_Sum: 6 | PMID18232058_liver_0: 1 | PMID21189371_mammary_gland_0: 1 | PMID26217684_brain_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 3 | MS_Skeletal_Muscle_Sum: 1 | MS_Liver_Sum: 5 | MS_Kidney_Sum: 2 | MS_Heart_Sum: 2 | MTS_Mean: 0.0368875 | hela_subcell_location_NotMitochondrion: 1 | HPA_NonMitochondria: 1 | HPA_Cytoplasm: 1 | Comm_Mito_Ratio: 0.733 | 	Mito-associated? IMS / OMM? [Yeast - PMID:11500508]
ENSG00000168569	ENSDARG00000069494 	TMEM223	transmembrane protein 223	Predicted mitochondrial	0.992672101	PMID19567276_skeletal_muscle_0: 1 | MS_Skeletal_Muscle_Sum: 1 | MTS_Mean: 0.38500625 | hela_subcell_location_Mitochondrion: 1 | HPA_Mitochondria: 1 | HPA_NonMitochondria: 1 | 	
ENSG00000101166	ENSDARG00000009505 ENSMUSG00000016257 ENSRNOG00000046644 	SLMO2	slowmo homolog 2 (Drosophila)	Predicted mitochondrial	0.992441368	MTS_Mean: 0.07456875 | HPA_NonMitochondria: 1 | YeastMitoEvidenceGFP: 1 | MammalMitoEvidenceGFP: 1 | compartments_knowledge_difference: 1 | Comm_Mito_Ratio: 0.647 | 	
ENSG00000161016	ENSDARG00000014867 ENSMUSG00000003970 ENSRNOG00000032635 SPBC2F12.07c YFR031C-A 	RPL8	ribosomal protein L8	Predicted mitochondrial	0.992206329	PMID28435121_hESCs: 1 | MONOS_Homolog: 1 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID15598749_T_leukemia_cell_line_0: 1 | PMID16615899_liver_0: 1 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | PMID26217684_brain_0: 1 | MS_Brain_Sum: 3 | MS_Skeletal_Muscle_Sum: 1 | MS_Liver_Sum: 2 | MS_Heart_Sum: 1 | MTS_Mean: 0.42180625 | hela_subcell_location_NotMitochondrion: 1 | HPA_NonMitochondria: 1 | HPA_Cytoplasm: 1 | Rickettsia_Homolog: 1 | compartments_knowledge_difference: -2.8 | Comm_Mito_Ratio: 0.697 | 	
ENSG00000184524	ENSMUSG00000060240 ENSRNOG00000018448 	CEND1	cell cycle exit and neuronal differentiation 1	Predicted mitochondrial	0.992131332	PMID17705834_embryonic_stem_cell_line_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 7 | PMID16615898_Sum: 1 | PMID26217684_brain_0: 1 | MS_Brain_Sum: 7 | MTS_Mean: 0.04304375 | HPA_Mitochondria: 1 | 	
ENSG00000224877	ENSDARG00000096749 ENSMUSG00000078572 ENSRNOG00000042653 	C17orf89	chromosome 17 open reading frame 89	Predicted mitochondrial	0.992102909	PMID26450961_Sum: 2 | MTS_Mean: 0.39395625 | HPA_Mitochondria: 1 | compartments_knowledge_difference: 1.4 | 	
ENSG00000170791	ENSDARG00000068156 ENSMUSG00000042198 ENSRNOG00000031769 	CHCHD7	coiled-coil-helix-coiled-coil-helix domain containing 7	Predicted mitochondrial	0.992001483	PMID26450961_Sum: 4 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 1 | MTS_Mean: 0.09645625 | HPA_NonMitochondria: 1 | compartments_knowledge_difference: 1.6 | Comm_Mito_Ratio: 0.955 | 	OMM? [PMID:22842048]
ENSG00000084207	ENSDARG00000104068 ENSMUSG00000060803 ENSRNOG00000018237 	GSTP1	glutathione S-transferase pi 1	Predicted mitochondrial	0.991264091	PMID28435121_hESCs: 1 | PMID12592411_heart_0: 1 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 1 | PMID15598749_T_leukemia_cell_line_0: 1 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | PMID26217684_brain_0: 1 | PMID9638947_placenta_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 2 | MS_Liver_Sum: 1 | MS_Heart_Sum: 1 | MTS_Mean: 0.1892125 | HPA_Mitochondria: 1 | HPA_Cytoplasm: 1 | compartments_knowledge_difference: -1.4 | Comm_Mito_Ratio: 0.115 | 	
ENSG00000110719	ENSDARG00000016835 ENSMUSG00000001750 ENSRNOG00000017220 	TCIRG1	"T-cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 subunit A3"	Predicted mitochondrial	0.991186463	PMID19700791_liver_0: 1 | PMID26450961_Sum: 4 | PMID16615898_Sum: 1 | MS_Placenta_Sum: 2 | MS_Liver_Sum: 2 | MTS_Mean: 0.03385 | hela_subcell_location_NotMitochondrion: 1 | HPA_Mitochondria: 1 | MammalMitoEvidenceGFP: 1 | compartments_knowledge_difference: -0.6 | Comm_Mito_Ratio: 0.833 | 	
ENSG00000154258	ENSMUSG00000041797 ENSRNOG00000059326 	ABCA9	"ATP-binding cassette, sub-family A (ABC1), member 9"	Predicted mitochondrial	0.990809716	PMID26450961_Sum: 2 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 1 | MTS_Mean: 0.4161375 | MammalMitoEvidenceGFP: 1 | Rickettsia_Homolog: 1 | compartments_knowledge_difference: 1 | 	
ENSG00000100316	ENSDARG00000003599 ENSMUSG00000060036 ENSRNOG00000016896 	RPL3	ribosomal protein L3	Predicted mitochondrial	0.990523925	PMID28435121_hESCs: 1 | MONOS_Homolog: 1 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID15501831_Sum: 1 | PMID16615898_Sum: 4 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | PMID26217684_brain_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 3 | MS_Liver_Sum: 2 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 1 | MTS_Mean: 0.5915 | hela_subcell_location_NotMitochondrion: 1 | HPA_NonMitochondria: 1 | HPA_Cytoplasm: 1 | MammalMitoEvidenceGFP: 1 | compartments_knowledge_difference: -2.8 | Comm_Mito_Ratio: 0.843 | 	Apoptosis / OMM? [PMID:27385096]
ENSG00000159596	ENSDARG00000076017 ENSMUSG00000055900 ENSRNOG00000029152 	TMEM69	transmembrane protein 69	Predicted mitochondrial	0.99033909	PMID23956156_INS.1Beta_cell_line__0: 1 | PMID26450961_Sum: 1 | MTS_Mean: 0.76685625 | Cluh_Enrichment: 1 | 	
ENSG00000186081	ENSMUSG00000061527 ENSRNOG00000050420 	KRT5	"keratin 5, type II"	Predicted mitochondrial	0.990305222	PMID28435121_hESCs: 1 | PMID16415296_unknown_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID24708184_Sum: 1 | PMID26450961_Sum: 14 | PMID16615899_liver_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 4 | MS_Skeletal_Muscle_Sum: 2 | MS_Liver_Sum: 2 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 1 | MTS_Mean: 0.580975 | MammalMitoEvidenceGFP: 1 | compartments_knowledge_difference: -1.6 | Comm_Mito_Ratio: 0.167 | 	Mito function? [PMID:24867950]
ENSG00000179988	ENSMUSG00000063179 ENSRNOG00000020605 	PSTK	phosphoseryl-tRNA kinase	Predicted mitochondrial	0.990060498	MTS_Mean: 0.18788125 | HPA_NonMitochondria: 1 | MammalMitoEvidenceGFP: 1 | compartments_knowledge_difference: 1.4 | Comm_Mito_Ratio: 0.439 | 	Has impact on mito function but no direct evidence [PMID:25592138]
ENSG00000006125	ENSDARG00000035152 ENSMUSG00000035152 ENSRNOG00000061543 	AP2B1	"adaptor-related protein complex 2, beta 1 subunit"	Predicted mitochondrial	0.989959455	PMID28435121_hESCs: 1 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 2 | PMID15501831_Sum: 1 | PMID15598749_T_leukemia_cell_line_0: 1 | PMID16615898_Sum: 3 | PMID26217684_brain_0: 1 | MS_Brain_Sum: 3 | MS_Liver_Sum: 1 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 1 | MTS_Mean: 0.017 | hela_subcell_location_NotMitochondrion: 1 | HPA_NonMitochondria: 1 | compartments_knowledge_difference: -0.6 | Comm_Mito_Ratio: 0.25 | 	
ENSG00000160883	ENSMUSG00000025877 ENSRNOG00000026235 	HK3	hexokinase 3 (white cell)	Predicted mitochondrial	0.989360588	PMID26450961_Sum: 11 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 3 | MS_Skeletal_Muscle_Sum: 1 | MS_Heart_Sum: 1 | MTS_Mean: 0.03468125 | compartments_knowledge_difference: 1.4 | Comm_Mito_Ratio: 0.5 | 	"Glycolysis, and affects mito function"
ENSG00000204427	ENSDARG00000078929 ENSMUSG00000007036 ENSRNOG00000056637 	ABHD16A	abhydrolase domain containing 16A	Predicted mitochondrial	0.989176143	PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID24708184_Sum: 2 | PMID26450961_Sum: 3 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | PMID26217684_brain_0: 1 | MS_Brain_Sum: 4 | MS_Heart_Sum: 1 | MTS_Mean: 0.35348125 | hela_subcell_location_NotMitochondrion: 1 | 	
ENSG00000198650	ENSDARG00000069630 ENSMUSG00000001670 ENSRNOG00000016348 SPAC6B12.04c YJL060W 	TAT	tyrosine aminotransferase	Predicted mitochondrial	0.989152235	MTS_Mean: 0.0947125 | Rickettsia_Homolog: 1 | compartments_knowledge_difference: 2.4 | Comm_Mito_Ratio: 0.408 | 	Affects mito function [PMID:11959630]
ENSG00000184992	ENSDARG00000010108 ENSMUSG00000037905 ENSRNOG00000000979 	BRI3BP	BRI3 binding protein	Predicted mitochondrial	0.988634714	PMID17705834_embryonic_stem_cell_line_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 2 | MS_Brain_Sum: 3 | MTS_Mean: 0.2481375 | hela_subcell_location_NotMitochondrion: 1 | HPA_NonMitochondria: 1 | compartments_knowledge_difference: 1.8 | 	ER [PMID:17765869]
ENSG00000118363	ENSDARG00000042823 ENSMUSG00000035227 ENSRNOG00000018164 	SPCS2	signal peptidase complex subunit 2	Predicted mitochondrial	0.988624122	PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 3 | MS_Brain_Sum: 1 | MS_Skeletal_Muscle_Sum: 1 | MS_Liver_Sum: 1 | MTS_Mean: 0.11113125 | hela_subcell_location_NotMitochondrion: 1 | HPA_NonMitochondria: 1 | Comm_Mito_Ratio: 0.118 | 	
ENSG00000011052	ENSMUSG00000020857 ENSRNOG00000002671 	NME2	NME/NM23 nucleoside diphosphate kinase 2	Predicted mitochondrial	0.988410867	PMID12592411_heart_0: 1 | PMID14651853_Sum: 1 | PMID16415296_unknown_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID11840540_liver_0: 1 | PMID12652598_neuroblastoma_cell_line_IMR.32_0: 1 | PMID15598749_T_leukemia_cell_line_0: 1 | PMID16615898_Sum: 5 | PMID21189371_mammary_gland_0: 1 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | PMID26217684_brain_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 4 | MS_Skeletal_Muscle_Sum: 1 | MS_Liver_Sum: 3 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 3 | MTS_Mean: 0.05164375 | hela_subcell_location_NotMitochondrion: 1 | HPA_Cytoplasm: 1 | Rickettsia_Homolog: 1 | compartments_knowledge_difference: -0.8 | Comm_Mito_Ratio: 0.27 | 	
ENSG00000110917	ENSDARG00000059630 ENSMUSG00000048578 ENSRNOG00000021725 	MLEC	malectin	Predicted mitochondrial	0.988314149	PMID28435121_hESCs: 1 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID15501831_Sum: 1 | PMID16615898_Sum: 1 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | PMID26217684_brain_0: 1 | MS_Brain_Sum: 3 | MS_Skeletal_Muscle_Sum: 1 | MS_Liver_Sum: 1 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 1 | MTS_Mean: 0.12045625 | hela_subcell_location_NotMitochondrion: 1 | compartments_knowledge_difference: -1.6 | Comm_Mito_Ratio: 0.2 | 	
ENSG00000164398	ENSMUSG00000020333 ENSRNOG00000026745 	ACSL6	acyl-CoA synthetase long-chain family member 6	Predicted mitochondrial	0.98829486	MONOS_Homolog: 1 | PMID14651853_Sum: 1 | PMID16415296_unknown_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID24708184_Sum: 3 | PMID26450961_Sum: 11 | PMID16615898_Sum: 1 | PMID16615899_liver_0: 1 | MS_Brain_Sum: 5 | MS_Skeletal_Muscle_Sum: 1 | MS_Liver_Sum: 3 | MS_Heart_Sum: 1 | MTS_Mean: 0.12370625 | Rickettsia_Homolog: 1 | compartments_knowledge_difference: -0.4 | Comm_Mito_Ratio: 0.55 | 	Affects mito function [PMID:27647415] / Mito by proteome fractionation [PMID:28193492]
ENSG00000102794	ENSDARG00000069844 ENSMUSG00000022126 ENSRNOG00000009919 	IRG1	immunoresponsive 1 homolog (mouse)	Predicted mitochondrial	0.988192408	MTS_Mean: 0.1861375 | HPA_NonMitochondria: 1 | compartments_knowledge_difference: 1.8 | Comm_Mito_Ratio: 0.812 | 	
ENSG00000165553	ENSDARG00000053475 ENSMUSG00000021032 ENSRNOG00000011719 	NGB	neuroglobin	Predicted mitochondrial	0.987979553	MTS_Mean: 0.19365 | compartments_knowledge_difference: 2.6 | Comm_Mito_Ratio: 0.1 | 	Apoptosis / OMM [PMID:29378245;28707399;23429294]
ENSG00000149428	ENSDARG00000013670 ENSMUSG00000032115 ENSRNOG00000010944 	HYOU1	hypoxia up-regulated 1	Predicted mitochondrial	0.987871987	PMID28435121_hESCs: 1 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID15501831_Sum: 1 | PMID15507458_liver_0: 1 | PMID15598749_T_leukemia_cell_line_0: 1 | PMID16615898_Sum: 4 | PMID21189371_mammary_gland_0: 1 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | PMID26217684_brain_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 3 | MS_Liver_Sum: 3 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 1 | MTS_Mean: 0.29526875 | hela_subcell_location_NotMitochondrion: 1 | Rickettsia_Homolog: 1 | compartments_knowledge_difference: -1.8 | Comm_Mito_Ratio: 0.579 | 	Affects mito function? [PMID:28220896]
