ensembl_gene_id	IMPI_2018	MitoCarta2.0	GO_0005739	chromosome_name	start_position	end_position	hgnc_symbol	hg38_chromosome_name	hg38_start_position	hg38_end_position	hg38_hgnc_symbol
ENSG00000185633	TRUE	FALSE	TRUE	12	57628686	57634498	NDUFA4L2	12	57234903	57240715	NDUFA4L2
ENSG00000185818	TRUE	FALSE	TRUE	4	2061239	2070816	NAT8L	4	2059512	2069089	NAT8L
ENSG00000185825	FALSE	FALSE	TRUE	X	152965947	152990152	BCAP31	X	153700492	153724746	BCAP31
ENSG00000185875	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000185973	TRUE	TRUE	TRUE	X	154719776	154899605	TMLHE	X	155490115	155669944	TMLHE
ENSG00000186010	TRUE	TRUE	TRUE	19	19626545	19644285	NDUFA13	19	19515736	19529054	NDUFA13
ENSG00000186051	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000186081	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000186130	FALSE	FALSE	TRUE	9	125670335	125675609	ZBTB6	9	122908056	122913330	ZBTB6
ENSG00000186150	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000186153	FALSE	FALSE	TRUE	16	78133310	79246564	WWOX	16	78099413	79212667	WWOX
ENSG00000186205	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000186281	TRUE	FALSE	TRUE	2	96687694	96705199	GPAT2	2	96021946	96039451	GPAT2
ENSG00000186298	TRUE	FALSE	TRUE	12	111157485	111180744	PPP1CC	12	110719680	110742939	PPP1CC
ENSG00000186312	FALSE	FALSE	TRUE	X	15693055	15721847	CA5BP1	X	15674932	15703724	CA5BP1
ENSG00000186314	TRUE	TRUE	TRUE	5	144851362	145214932	PRELID2	5	145471799	145835369	PRELID2
ENSG00000186352	FALSE	FALSE	TRUE	4	186317175	186321782	ANKRD37	4	185396021	185400628	ANKRD37
ENSG00000186591	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000186603	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000186642	TRUE	FALSE	TRUE	11	72287185	72385635	PDE2A	11	72576141	72674591	PDE2A
ENSG00000186687	TRUE	TRUE	TRUE	5	130506503	130541119	LYRM7	5	131170810	131205426	LYRM7
ENSG00000186868	FALSE	FALSE	TRUE	17	43971748	44105700	MAPT	17	45894382	46028334	MAPT
ENSG00000186940	FALSE	FALSE	TRUE	9	82006219	82006674	CHCHD2P9	9	79391304	79391759	CHCHD2P9
ENSG00000187024	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000187118	TRUE	TRUE	TRUE	3	28283075	28366633	CMC1	3	28241584	28325142	CMC1
ENSG00000187145	FALSE	TRUE	TRUE	1	150266289	150281414	MRPS21	NA	NA	NA	NA
ENSG00000187486	TRUE	FALSE	TRUE	11	17407406	17410878	KCNJ11	11	17385859	17389331	KCNJ11
ENSG00000187581	TRUE	TRUE	TRUE	14	93813537	93814702	COX8C	14	93347191	93348356	COX8C
ENSG00000187583	FALSE	FALSE	TRUE	1	901877	911245	PLEKHN1	1	966497	975865	PLEKHN1
ENSG00000187742	TRUE	TRUE	TRUE	9	91933421	91974557	SECISBP2	9	89318506	89359662	SECISBP2
ENSG00000187796	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000187838	FALSE	FALSE	TRUE	NA	NA	NA	NA	17	7389727	7394843	PLSCR3
ENSG00000187862	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000188130	TRUE	FALSE	TRUE	22	50683879	50700254	MAPK12	22	50245450	50261825	MAPK12
ENSG00000188266	FALSE	FALSE	TRUE	15	78799906	78829714	HYKK	15	78507564	78537372	HYKK
ENSG00000188277	TRUE	FALSE	TRUE	15	41062159	41064643	C15orf62	15	40770080	40772449	C15orf62
ENSG00000188343	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000188483	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000188554	TRUE	TRUE	TRUE	17	41322498	41363708	NBR1	17	43170481	43211689	NBR1
ENSG00000188603	FALSE	FALSE	TRUE	16	28477983	28506896	CLN3	16	28474111	28495575	CLN3
ENSG00000188611	TRUE	TRUE	TRUE	10	51942538	52008370	ASAH2	10	50182778	50248610	ASAH2
ENSG00000188690	FALSE	FALSE	TRUE	10	127477146	127511817	UROS	10	125784980	125823285	UROS
ENSG00000188738	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000188763	FALSE	FALSE	TRUE	7	72848109	72850450	FZD9	7	73433783	73436120	FZD9
ENSG00000188906	TRUE	FALSE	TRUE	12	40590546	40763087	LRRK2	12	40196744	40369285	LRRK2
ENSG00000188917	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000189037	TRUE	FALSE	TRUE	X	44703249	44704130	DUSP21	X	44844004	44844888	DUSP21
ENSG00000189043	TRUE	TRUE	TRUE	7	10971578	10979883	NDUFA4	7	10931951	10940256	NDUFA4
ENSG00000189221	TRUE	TRUE	TRUE	X	43515467	43606068	MAOA	X	43654907	43746824	MAOA
ENSG00000189227	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000189283	TRUE	TRUE	TRUE	3	59735036	61237133	FHIT	3	59749310	61251459	FHIT
ENSG00000196072	TRUE	FALSE	TRUE	10	102033713	102046469	BLOC1S2	10	100273280	100286712	BLOC1S2
ENSG00000196116	TRUE	FALSE	TRUE	9	100174232	100258407	TDRD7	9	97411950	97496125	TDRD7
ENSG00000196177	TRUE	TRUE	TRUE	10	124768495	124817827	ACADSB	10	123008979	123058311	ACADSB
ENSG00000196230	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000196236	TRUE	TRUE	TRUE	22	41253081	41363838	XPNPEP3	22	40857077	40932815	XPNPEP3
ENSG00000196290	TRUE	TRUE	TRUE	2	201754050	201768655	NIF3L1	2	200889327	200903930	NIF3L1
ENSG00000196296	FALSE	FALSE	TRUE	16	28889726	28915830	ATP2A1	16	28878405	28904509	ATP2A1
ENSG00000196329	FALSE	FALSE	TRUE	7	150419341	150447121	GIMAP5	7	150722253	150750033	GIMAP5
ENSG00000196365	TRUE	TRUE	TRUE	19	5691845	5720583	LONP1	19	5691834	5720572	LONP1
ENSG00000196407	TRUE	FALSE	TRUE	1	151819739	151826173	THEM5	1	151847263	151853697	THEM5
ENSG00000196449	TRUE	FALSE	TRUE	1	38268616	38273857	YRDC	1	37802944	37808185	YRDC
ENSG00000196475	TRUE	FALSE	TRUE	4	80327508	80329372	GK2	4	79406352	79408293	GK2
ENSG00000196550	FALSE	FALSE	TRUE	1	206136916	206155151	FAM72A	1	206186179	206204414	FAM72A
ENSG00000196636	TRUE	TRUE	TRUE	NA	NA	NA	NA	7	97116590	97181763	SDHAF3
ENSG00000196683	TRUE	TRUE	TRUE	7	22852251	22862470	TOMM7	7	22812628	22822852	TOMM7
ENSG00000196689	FALSE	FALSE	TRUE	17	3468738	3500392	TRPV1	17	3565444	3609411	TRPV1
ENSG00000196743	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000196850	TRUE	TRUE	TRUE	12	110969120	111021125	PPTC7	12	110533245	110583320	PPTC7
ENSG00000196860	TRUE	FALSE	TRUE	14	58862634	58875419	TOMM20L	14	58395916	58408701	TOMM20L
ENSG00000196872	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000196954	FALSE	FALSE	TRUE	11	104813593	104840163	CASP4	11	104942866	104969436	CASP4
ENSG00000197006	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000197043	TRUE	FALSE	TRUE	5	150480273	150537443	ANXA6	5	151100712	151157882	ANXA6
ENSG00000197045	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000197119	TRUE	TRUE	TRUE	14	100757448	100772884	SLC25A29	14	100291111	100306547	SLC25A29
ENSG00000197122	TRUE	FALSE	TRUE	20	35973088	36034453	SRC	20	37344685	37406050	SRC
ENSG00000197142	TRUE	FALSE	TRUE	10	114133776	114188138	ACSL5	10	112374018	112428380	ACSL5
ENSG00000197150	TRUE	TRUE	TRUE	7	150725510	150744869	ABCB8	7	151028422	151047782	ABCB8
ENSG00000197157	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000197208	TRUE	TRUE	TRUE	5	131630136	131679899	SLC22A4	5	132294443	132344206	SLC22A4
ENSG00000197226	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000197256	FALSE	FALSE	TRUE	19	11274943	11308467	KANK2	19	11164267	11197791	KANK2
ENSG00000197345	TRUE	TRUE	TRUE	11	68658744	68671303	MRPL21	11	68891276	68903835	MRPL21
ENSG00000197444	TRUE	TRUE	TRUE	10	50942689	50970425	OGDHL	10	49734643	49762379	OGDHL
ENSG00000197448	TRUE	TRUE	TRUE	7	142941186	142967947	GSTK1	7	143244093	143270854	GSTK1
ENSG00000197580	TRUE	FALSE	TRUE	11	112046190	112095422	BCO2	11	112175467	112224699	BCO2
ENSG00000197746	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000197763	FALSE	FALSE	TRUE	3	126290622	126373998	TXNRD3	3	126571779	126655155	TXNRD3
ENSG00000197785	TRUE	TRUE	TRUE	1	1447531	1470067	ATAD3A	1	1512151	1534687	ATAD3A
ENSG00000197894	FALSE	FALSE	TRUE	4	99992132	100009952	ADH5	4	99070978	99088801	ADH5
ENSG00000197912	TRUE	TRUE	TRUE	16	89557325	89624176	SPG7	16	89490719	89557768	SPG7
ENSG00000197959	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000197969	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000198015	TRUE	TRUE	TRUE	12	93861264	93897545	MRPL42	12	93467488	93516213	MRPL42
ENSG00000198060	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000198074	FALSE	TRUE	TRUE	7	134212344	134226160	AKR1B10	7	134527592	134541408	AKR1B10
ENSG00000198130	TRUE	TRUE	TRUE	2	191054461	191208919	HIBCH	2	190189735	190344193	HIBCH
ENSG00000198176	FALSE	FALSE	TRUE	13	114239013	114295785	TFDP1	13	113584721	113641470	TFDP1
ENSG00000198211	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000198431	FALSE	TRUE	TRUE	12	104609557	104744061	TXNRD1	12	104215779	104350305	TXNRD1
ENSG00000198522	FALSE	FALSE	TRUE	2	27851114	27874375	GPN1	2	27628247	27651508	GPN1
ENSG00000198523	FALSE	FALSE	TRUE	6	118869461	118881893	PLN	6	118548298	118560730	PLN
ENSG00000198610	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000198650	TRUE	FALSE	TRUE	16	71599563	71611033	TAT	16	71565660	71577130	TAT
ENSG00000198668	FALSE	FALSE	TRUE	14	90862846	90874605	CALM1	14	90396502	90408261	CALM1
ENSG00000198682	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000198689	TRUE	FALSE	TRUE	X	135067598	135129423	SLC9A6	X	135973841	136047269	SLC9A6
ENSG00000198695	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000198712	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000198721	TRUE	TRUE	TRUE	6	4115923	4135831	ECI2	6	4115689	4135597	ECI2
ENSG00000198727	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000198742	TRUE	FALSE	TRUE	7	98625061	98741723	SMURF1	7	99027438	99144100	SMURF1
ENSG00000198754	TRUE	FALSE	TRUE	1	40235195	40237020	OXCT2	1	39769523	39771348	OXCT2
ENSG00000198755	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000198763	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000198786	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000198793	FALSE	FALSE	TRUE	1	11166592	11322564	MTOR	1	11106535	11262507	MTOR
ENSG00000198804	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000198812	TRUE	FALSE	TRUE	12	70002351	70004942	LRRC10	12	69608564	69611162	LRRC10
ENSG00000198814	TRUE	TRUE	TRUE	X	30671476	30748725	GK	X	30653359	30731456	GK
ENSG00000198836	TRUE	TRUE	TRUE	3	193310933	193415612	OPA1	3	193593144	193697823	OPA1
ENSG00000198840	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000198886	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000198888	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000198899	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000198911	FALSE	FALSE	TRUE	22	42229109	42303312	SREBF2	22	41833079	41907308	SREBF2
ENSG00000198929	FALSE	FALSE	TRUE	1	162039564	162353321	NOS1AP	1	162069774	162370475	NOS1AP
ENSG00000198938	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000198954	FALSE	FALSE	TRUE	NA	NA	NA	NA	10	68988721	69043544	KIF1BP
ENSG00000198959	FALSE	FALSE	TRUE	20	36756863	36794980	TGM2	20	38127387	38166578	TGM2
ENSG00000198960	FALSE	FALSE	TRUE	X	100870110	100872991	ARMCX6	X	101615118	101618001	ARMCX6
ENSG00000203624	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000203667	TRUE	TRUE	TRUE	1	244998624	245008359	COX20	1	244835322	244845057	COX20
ENSG00000203857	FALSE	FALSE	TRUE	1	120049821	120057681	HSD3B1	1	119507198	119515054	HSD3B1
ENSG00000203859	TRUE	FALSE	TRUE	1	119957554	119965658	HSD3B2	1	119414931	119423035	HSD3B2
ENSG00000203972	FALSE	FALSE	TRUE	6	49467671	49494760	GLYATL3	6	49499958	49527047	GLYATL3
ENSG00000204099	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000204152	TRUE	FALSE	TRUE	10	51371390	51387768	TIMM23B	10	49942033	49974850	TIMM23B
ENSG00000204183	TRUE	FALSE	TRUE	20	34020827	34023248	GDF5OS	20	35433029	35435450	GDF5OS
ENSG00000204228	TRUE	FALSE	TRUE	6	33172419	33174608	HSD17B8	6	33204642	33206831	HSD17B8
ENSG00000204237	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000204308	FALSE	FALSE	TRUE	6	32146131	32151930	RNF5	6	32178354	32180793	RNF5
ENSG00000204311	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000204316	TRUE	TRUE	TRUE	17	73894724	73905899	MRPL38	17	75898643	75905413	MRPL38
ENSG00000204370	TRUE	TRUE	TRUE	11	111957497	111990353	SDHD	11	112086773	112120013	SDHD
ENSG00000204388	FALSE	FALSE	TRUE	6	31795512	31798031	HSPA1B	6	31827735	31830255	HSPA1B
ENSG00000204389	TRUE	FALSE	TRUE	6	31783291	31785723	HSPA1A	6	31815464	31817946	HSPA1A
ENSG00000204394	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000204427	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000204511	TRUE	FALSE	TRUE	6	31496494	31498009	MCCD1	6	31528717	31530232	MCCD1
ENSG00000204531	FALSE	FALSE	TRUE	6	31132119	31148508	POU5F1	6	31164337	31180731	POU5F1
ENSG00000204564	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000204568	TRUE	FALSE	TRUE	6	30585486	30594172	MRPS18B	6	30617709	30626395	MRPS18B
ENSG00000204599	FALSE	FALSE	TRUE	6	30294256	30311506	TRIM39	6	30326479	30343729	TRIM39
ENSG00000204616	FALSE	FALSE	TRUE	6	30070674	30080883	TRIM31	6	30102897	30113106	TRIM31
ENSG00000204628	TRUE	FALSE	TRUE	NA	NA	NA	NA	5	181236909	181248096	RACK1
ENSG00000204653	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000204822	TRUE	TRUE	TRUE	2	74699085	74700449	MRPL53	2	74471958	74473322	MRPL53
ENSG00000204842	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000204922	TRUE	FALSE	TRUE	NA	NA	NA	NA	11	62670273	62673687	UQCC3
ENSG00000205002	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000205138	TRUE	TRUE	TRUE	19	36486090	36487220	SDHAF1	19	35995199	35996315	SDHAF1
ENSG00000205155	FALSE	FALSE	TRUE	19	36236015	36237911	PSENEN	19	35745114	35747519	PSENEN
ENSG00000205309	TRUE	TRUE	TRUE	17	17206649	17250977	NT5M	17	17303335	17347663	NT5M
ENSG00000205544	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000205560	TRUE	TRUE	TRUE	22	51007290	51017899	CPT1B	22	50568861	50578465	CPT1B
ENSG00000205702	FALSE	FALSE	TRUE	NA	NA	NA	NA	22	42140203	42144577	CYP2D7
ENSG00000205707	TRUE	TRUE	TRUE	NA	NA	NA	NA	12	25195216	25209645	ETFRF1
ENSG00000205981	TRUE	TRUE	TRUE	3	180701497	180707562	DNAJC19	3	180983709	180989774	DNAJC19
ENSG00000206052	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000211456	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000212907	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000212993	FALSE	FALSE	TRUE	8	128426535	128432311	POU5F1B	8	127322183	127420066	POU5F1B
ENSG00000213221	TRUE	FALSE	TRUE	9	139253932	139258241	DNLZ	9	136359480	136363789	DNLZ
ENSG00000213339	TRUE	TRUE	TRUE	19	10812106	10824113	QTRT1	19	10701430	10713437	QTRT1
ENSG00000213463	TRUE	TRUE	TRUE	14	70838148	70883778	SYNJ2BP	14	70366496	70417061	SYNJ2BP
ENSG00000213465	TRUE	TRUE	TRUE	11	64781585	64789656	ARL2	11	65014113	65022184	ARL2
ENSG00000213563	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000213585	TRUE	FALSE	TRUE	5	133307606	133340824	VDAC1	5	133971915	134005133	VDAC1
ENSG00000213593	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000213619	TRUE	TRUE	TRUE	11	47586888	47606114	NDUFS3	11	47565336	47584562	NDUFS3
ENSG00000213699	TRUE	FALSE	TRUE	2	26987152	27004099	SLC35F6	2	26764284	26781231	SLC35F6
ENSG00000213719	TRUE	FALSE	TRUE	6	31698358	31707540	CLIC1	6	31730581	31739763	CLIC1
ENSG00000213722	FALSE	FALSE	TRUE	6	31694815	31698394	DDAH2	6	31727038	31730617	DDAH2
ENSG00000213965	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000213995	TRUE	TRUE	TRUE	NA	NA	NA	NA	13	110615460	110639993	NAXD
ENSG00000214026	TRUE	TRUE	TRUE	11	1968508	2005752	MRPL23	11	1947278	1984522	MRPL23
ENSG00000214113	TRUE	TRUE	TRUE	6	5102827	5261172	LYRM4	6	5102593	5260939	LYRM4
ENSG00000214114	TRUE	FALSE	TRUE	1	39328636	39347289	MYCBP	1	38862964	38874105	MYCBP
ENSG00000214253	TRUE	TRUE	TRUE	7	100882739	100895597	FIS1	7	101239458	101252316	FIS1
ENSG00000214367	FALSE	FALSE	TRUE	4	2229191	2243891	HAUS3	4	2227464	2242164	HAUS3
ENSG00000214456	TRUE	FALSE	TRUE	19	4522543	4535236	PLIN5	19	4522531	4535224	PLIN5
ENSG00000214736	TRUE	FALSE	TRUE	6	41755400	41757636	TOMM6	6	41787662	41789898	TOMM6
ENSG00000214756	TRUE	FALSE	TRUE	NA	NA	NA	NA	11	62665309	62668496	CSKMT
ENSG00000214827	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000215009	TRUE	FALSE	TRUE	12	7456880	7481320	ACSM4	12	7304284	7328724	ACSM4
ENSG00000215012	FALSE	FALSE	TRUE	NA	NA	NA	NA	22	19846138	19854896	RTL10
ENSG00000215021	TRUE	TRUE	TRUE	12	7074490	7079988	PHB2	12	6965327	6970825	PHB2
ENSG00000215251	TRUE	TRUE	TRUE	20	3127165	3140543	FASTKD5	20	3146519	3159897	FASTKD5
ENSG00000215301	TRUE	FALSE	TRUE	X	41192651	41223725	DDX3X	X	41333284	41364472	DDX3X
ENSG00000215475	TRUE	FALSE	TRUE	13	46354405	46425871	SIAH3	13	45777243	45851736	SIAH3
ENSG00000215712	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000215845	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000215915	FALSE	FALSE	TRUE	1	1385069	1405538	ATAD3C	1	1449689	1470158	ATAD3C
ENSG00000217930	TRUE	TRUE	TRUE	16	4381550	4405608	PAM16	16	4331549	4355607	PAM16
ENSG00000218739	TRUE	FALSE	TRUE	NA	NA	NA	NA	2	37196488	37216193	CEBPZOS
ENSG00000221823	FALSE	FALSE	TRUE	2	68405989	68483369	PPP3R1	2	68178857	68256237	PPP3R1
ENSG00000221829	TRUE	FALSE	TRUE	9	35073832	35080013	FANCG	9	35073835	35080016	FANCG
ENSG00000221886	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221983	FALSE	FALSE	TRUE	19	18682540	18688360	UBA52	19	18571730	18577550	UBA52
ENSG00000222011	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000223519	FALSE	FALSE	TRUE	1	246935139	246993361	KIF28P	1	246771837	246839611	KIF28P
ENSG00000223572	TRUE	TRUE	TRUE	15	43985084	43991420	CKMT1A	15	43692886	43699222	CKMT1A
ENSG00000224877	TRUE	TRUE	TRUE	NA	NA	NA	NA	17	81239239	81241281	NDUFAF8
ENSG00000225921	TRUE	FALSE	TRUE	6	13615559	13632971	NOL7	6	13615327	13632739	NOL7
ENSG00000226085	FALSE	FALSE	TRUE	22	40271293	40272119	UQCRFS1P1	22	39875289	39876108	UQCRFS1P1
ENSG00000227345	FALSE	FALSE	TRUE	10	51026325	51130715	PARG	10	49818279	49970203	PARG
ENSG00000227471	TRUE	FALSE	TRUE	7	134233888	134264627	AKR1B15	7	134549136	134579875	AKR1B15
ENSG00000228253	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000228716	FALSE	FALSE	TRUE	5	79922047	79950802	DHFR	5	80626228	80654983	DHFR
ENSG00000229833	TRUE	TRUE	TRUE	19	7694623	7696842	PET100	19	7629737	7631956	PET100
ENSG00000229894	FALSE	FALSE	TRUE	4	166198944	166201175	GK3P	4	165277812	165279679	GK3P
ENSG00000230055	FALSE	TRUE	TRUE	17	36886488	36891297	CISD3	NA	NA	NA	NA
ENSG00000231500	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000232838	TRUE	FALSE	TRUE	20	18118517	18123813	PET117	20	18137873	18143169	PET117
ENSG00000232859	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000233276	TRUE	TRUE	TRUE	3	49394609	49396033	GPX1	3	49357171	49358600	GPX1
ENSG00000233954	FALSE	FALSE	TRUE	NA	NA	NA	NA	1	15807169	15809348	UQCRHL
ENSG00000236764	FALSE	FALSE	TRUE	4	97823952	97824201	COX7A2P2	4	96902801	96903050	COX7A2P2
ENSG00000237289	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000237693	FALSE	FALSE	TRUE	5	150226085	150280298	IRGM	5	150846523	150900736	IRGM
ENSG00000238205	FALSE	FALSE	TRUE	X	40482836	40483112	MPC1L	X	40623566	40624136	MPC1L
ENSG00000239672	TRUE	FALSE	TRUE	17	49230897	49239789	NME1	17	51153536	51162428	NME1
ENSG00000239789	TRUE	TRUE	TRUE	7	56019512	56024192	MRPS17	7	55951819	55956501	MRPS17
ENSG00000240230	TRUE	TRUE	TRUE	7	938415	1015235	COX19	7	898778	975599	COX19
ENSG00000240303	TRUE	TRUE	TRUE	3	132276982	132379567	ACAD11	3	132558138	132660723	ACAD11
ENSG00000240857	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000241468	TRUE	TRUE	TRUE	NA	NA	NA	NA	7	99448475	99466331	ATP5MF
ENSG00000241837	TRUE	TRUE	TRUE	NA	NA	NA	NA	21	33903453	33915980	ATP5PO
ENSG00000241878	TRUE	TRUE	TRUE	22	32014477	32058418	PISD	22	31618491	31662432	PISD
ENSG00000241935	TRUE	TRUE	TRUE	10	99344080	99372559	HOGA1	10	97584323	97612802	HOGA1
ENSG00000241973	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000242110	TRUE	TRUE	TRUE	5	33986283	34008220	AMACR	5	33986178	34008108	AMACR
ENSG00000242114	TRUE	TRUE	TRUE	22	30821518	30825045	MTFP1	22	30425530	30429053	MTFP1
ENSG00000242485	TRUE	TRUE	TRUE	1	1337288	1342693	MRPL20	1	1401908	1407313	MRPL20
ENSG00000243147	TRUE	TRUE	TRUE	2	27994584	28210954	MRPL33	2	27771717	27988087	MRPL33
ENSG00000243317	FALSE	FALSE	TRUE	NA	NA	NA	NA	7	135662496	135693418	STMP1
ENSG00000243678	FALSE	FALSE	TRUE	NA	NA	NA	NA	17	51165435	51171747	NME2
ENSG00000243708	FALSE	FALSE	TRUE	15	42120283	42140345	PLA2G4B	15	41837775	41848147	PLA2G4B
ENSG00000243927	TRUE	TRUE	TRUE	21	35445524	35515334	MRPS6	21	34073224	34143034	MRPS6
ENSG00000244005	TRUE	TRUE	TRUE	20	34255977	34287281	NFS1	20	35668055	35699359	NFS1
ENSG00000244038	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000244187	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000244694	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000247077	TRUE	TRUE	TRUE	12	133287405	133299228	PGAM5	12	132710819	132722734	PGAM5
ENSG00000247626	TRUE	TRUE	TRUE	2	198570087	198573113	MARS2	2	197705369	197708387	MARS2
ENSG00000248098	TRUE	TRUE	TRUE	19	41884215	41930910	BCKDHA	19	41397460	41425005	BCKDHA
ENSG00000248919	FALSE	FALSE	TRUE	7	99017372	99063820	ATP5J2-PTCD1	NA	NA	NA	NA
ENSG00000249222	TRUE	FALSE	TRUE	NA	NA	NA	NA	22	42639803	42640601	ATP5MGL
